f_spot,tempSpot,wavelength,D_lambda,epsilon_Rackham,epsilon_ourWork
3.250000000000000805e-02,2.105699999999999818e+03,7.320000000000000000e+02,2.694625607835288065e+03,1.032172279460596753e+00,1.034503352260447429e+00
3.250000000000000805e-02,2.105699999999999818e+03,9.296999999999999318e+02,2.608556788483040691e+03,1.030810706960627154e+00,1.031844173915300367e+00
3.250000000000000805e-02,2.105699999999999818e+03,9.956000000000000227e+02,2.584679425630453807e+03,1.030317240415429492e+00,1.031024710809554046e+00
3.250000000000000805e-02,2.105699999999999818e+03,1.128000000000000000e+03,2.548522291296317690e+03,1.029310078980413934e+00,1.029537433686480430e+00
3.250000000000000805e-02,2.105699999999999818e+03,1.325000000000000000e+03,2.535580081090116437e+03,1.027842506351509533e+00,1.027937478412448202e+00
3.250000000000000805e-02,2.105699999999999818e+03,1.589000000000000000e+03,2.546918411460707830e+03,1.026040894170286322e+00,1.026310559252305410e+00
3.250000000000000805e-02,2.105699999999999818e+03,1.984000000000000000e+03,2.533700766504276544e+03,1.023790097153239209e+00,1.023966391382286290e+00
3.250000000000000805e-02,2.105699999999999818e+03,2.380000000000000000e+03,2.507427288109376150e+03,1.022023204499941107e+00,1.021955213459948775e+00
3.250000000000000805e-02,2.105699999999999818e+03,2.578000000000000000e+03,2.494754911654628813e+03,1.021290155983460624e+00,1.021125233253948217e+00
3.250000000000000805e-02,2.453800000000000182e+03,5.302999999999999545e+02,2.854850462693514601e+03,1.030966920044801505e+00,1.035628474509441288e+00
3.250000000000000805e-02,2.453800000000000182e+03,6.660000000000000000e+02,2.830208743567763577e+03,1.029163364609202436e+00,1.033312217265758282e+00
3.250000000000000805e-02,2.453800000000000182e+03,7.320000000000000000e+02,2.683706578382128100e+03,1.028271267798970712e+00,1.030311388619977508e+00
3.250000000000000805e-02,2.453800000000000182e+03,9.296999999999999318e+02,2.595267306022108642e+03,1.025728759376970389e+00,1.026587368653400389e+00
3.250000000000000805e-02,2.453800000000000182e+03,9.956000000000000227e+02,2.570899820960481520e+03,1.024948952923405709e+00,1.025528047362997963e+00
3.250000000000000805e-02,2.453800000000000182e+03,1.128000000000000000e+03,2.534028697569357064e+03,1.023501136009476342e+00,1.023682394732530643e+00
3.250000000000000805e-02,2.453800000000000182e+03,1.325000000000000000e+03,2.520218518203831536e+03,1.021636464322547067e+00,1.021709820159582893e+00
3.250000000000000805e-02,2.453800000000000182e+03,1.589000000000000000e+03,2.530806902051985162e+03,1.019616386695997967e+00,1.019818238117377041e+00
3.250000000000000805e-02,2.453800000000000182e+03,1.984000000000000000e+03,2.517707660392720754e+03,1.017375016016579536e+00,1.017502959169397814e+00
3.250000000000000805e-02,2.453800000000000182e+03,2.380000000000000000e+03,2.492140191087788480e+03,1.015773030927818343e+00,1.015724632587687637e+00
3.250000000000000805e-02,2.453800000000000182e+03,2.578000000000000000e+03,2.479848438596276992e+03,1.015140465889802224e+00,1.015023882092118912e+00
3.250000000000000805e-02,2.801900000000000091e+03,5.302999999999999545e+02,2.830432255705117768e+03,1.023293972887424852e+00,1.026770500761215565e+00
3.250000000000000805e-02,2.801900000000000091e+03,6.660000000000000000e+02,2.802938132243193650e+03,1.020471432997859917e+00,1.023355688116441398e+00
3.250000000000000805e-02,2.801900000000000091e+03,7.320000000000000000e+02,2.658644922298725305e+03,1.019309474149586947e+00,1.020689878620187230e+00
3.250000000000000805e-02,2.801900000000000091e+03,9.296999999999999318e+02,2.571117535126732491e+03,1.016489493459874716e+00,1.017034653332115735e+00
3.250000000000000805e-02,2.801900000000000091e+03,9.956000000000000227e+02,2.547241466215988112e+03,1.015729035791117507e+00,1.016090765463823375e+00
3.250000000000000805e-02,2.801900000000000091e+03,1.128000000000000000e+03,2.511353992840970022e+03,1.014412233921328621e+00,1.014522397429235223e+00
3.250000000000000805e-02,2.801900000000000091e+03,1.325000000000000000e+03,2.498504023498382594e+03,1.012863413887300723e+00,1.012906649989968821e+00
3.250000000000000805e-02,2.801900000000000091e+03,1.589000000000000000e+03,2.510033827263113835e+03,1.011331837868879813e+00,1.011447484697078236e+00
3.250000000000000805e-02,2.801900000000000091e+03,1.984000000000000000e+03,2.498754050552443005e+03,1.009771659809009847e+00,1.009843072994838442e+00
3.250000000000000805e-02,2.801900000000000091e+03,2.380000000000000000e+03,2.474910505334881691e+03,1.008728907253625406e+00,1.008702308444946016e+00
3.250000000000000805e-02,2.801900000000000091e+03,2.578000000000000000e+03,2.463341970627697265e+03,1.008331364583110235e+00,1.008267638873246774e+00
3.250000000000000805e-02,3.150000000000000000e+03,5.302999999999999545e+02,2.769625609935433204e+03,1.004111742724413947e+00,1.004712219733395973e+00
3.250000000000000805e-02,3.150000000000000000e+03,6.660000000000000000e+02,2.749313073474146677e+03,1.003318515920754495e+00,1.003777122223171281e+00
3.250000000000000805e-02,3.150000000000000000e+03,7.320000000000000000e+02,2.613215359852705205e+03,1.003035553905347710e+00,1.003248852859325302e+00
3.250000000000000805e-02,3.150000000000000000e+03,9.296999999999999318e+02,2.534386561299118057e+03,1.002426232877795087e+00,1.002505300736230787e+00
3.250000000000000805e-02,3.150000000000000000e+03,9.956000000000000227e+02,2.512742378036003629e+03,1.002277464612264968e+00,1.002329131405361506e+00
3.250000000000000805e-02,3.150000000000000000e+03,1.128000000000000000e+03,2.480475472231735694e+03,1.002032921508835495e+00,1.002048269589491669e+00
3.250000000000000805e-02,3.150000000000000000e+03,1.325000000000000000e+03,2.471033526723731484e+03,1.001764102105088927e+00,1.001769966358532660e+00
3.250000000000000805e-02,3.150000000000000000e+03,1.589000000000000000e+03,2.485424808543301879e+03,1.001515676263054377e+00,1.001530992809732901e+00
3.250000000000000805e-02,3.150000000000000000e+03,1.984000000000000000e+03,2.477583637118918432e+03,1.001278029868530206e+00,1.001287290822697296e+00
3.250000000000000805e-02,3.150000000000000000e+03,2.380000000000000000e+03,2.456315249238505203e+03,1.001126824988258335e+00,1.001123417123378045e+00
3.250000000000000805e-02,3.150000000000000000e+03,2.578000000000000000e+03,2.445738806444164311e+03,1.001070638874397734e+00,1.001062508201314039e+00
5.500000000000000722e-02,1.757599999999999909e+03,5.302999999999999545e+02,2.941063405783039798e+03,1.058142703265481321e+00,1.066903169944989571e+00
5.500000000000000722e-02,1.757599999999999909e+03,6.660000000000000000e+02,2.920336888998398081e+03,1.057960290512750090e+00,1.066218098856520191e+00
5.500000000000000722e-02,1.757599999999999909e+03,7.320000000000000000e+02,2.766128554683278253e+03,1.057804630103462928e+00,1.061954304257511694e+00
5.500000000000000722e-02,1.757599999999999909e+03,9.296999999999999318e+02,2.676991549652507729e+03,1.057049869404075970e+00,1.058914318570676638e+00
5.500000000000000722e-02,1.757599999999999909e+03,9.956000000000000227e+02,2.652248745527274878e+03,1.056708630345865041e+00,1.057978010245991918e+00
5.500000000000000722e-02,1.757599999999999909e+03,1.128000000000000000e+03,2.614741953639309941e+03,1.055913312042934482e+00,1.056288473479627177e+00
5.500000000000000722e-02,1.757599999999999909e+03,1.325000000000000000e+03,2.601505104101953293e+03,1.054536114855616713e+00,1.054663828893138033e+00
5.500000000000000722e-02,1.757599999999999909e+03,1.589000000000000000e+03,2.613185080643565470e+03,1.052521530681243878e+00,1.053013488565946565e+00
5.500000000000000722e-02,1.757599999999999909e+03,1.984000000000000000e+03,2.597766342459006864e+03,1.049543431343159527e+00,1.049857766358148981e+00
5.500000000000000722e-02,1.757599999999999909e+03,2.380000000000000000e+03,2.568081379653697240e+03,1.046871876176970195e+00,1.046676075901441072e+00
5.500000000000000722e-02,1.757599999999999909e+03,2.578000000000000000e+03,2.553758913995341118e+03,1.045682128573737435e+00,1.045276092872104323e+00
5.500000000000000722e-02,2.105699999999999818e+03,5.302999999999999545e+02,2.938854134336921106e+03,1.057451858969888248e+00,1.066101732374994393e+00
5.500000000000000722e-02,2.105699999999999818e+03,6.660000000000000000e+02,2.915307700056768226e+03,1.056365214112516382e+00,1.064381936634162917e+00
5.500000000000000722e-02,2.105699999999999818e+03,7.320000000000000000e+02,2.760190666522998981e+03,1.055685689870881960e+00,1.059674668381828333e+00
5.500000000000000722e-02,2.105699999999999818e+03,9.296999999999999318e+02,2.667127259931234676e+03,1.053277634412833841e+00,1.055012387079805380e+00
5.500000000000000722e-02,2.105699999999999818e+03,9.956000000000000227e+02,2.641208891156376922e+03,1.052406042181522672e+00,1.053574229046952748e+00
5.500000000000000722e-02,2.105699999999999818e+03,1.128000000000000000e+03,2.601569174183193809e+03,1.050629015504409347e+00,1.050967009507315142e+00
5.500000000000000722e-02,2.105699999999999818e+03,1.325000000000000000e+03,2.585452413167432951e+03,1.048044166918181697e+00,1.048155983700620464e+00
5.500000000000000722e-02,2.105699999999999818e+03,1.589000000000000000e+03,2.594032096101872412e+03,1.044878285217643699e+00,1.045295569457158846e+00
5.500000000000000722e-02,2.105699999999999818e+03,1.984000000000000000e+03,2.576323600801733392e+03,1.040934356009899364e+00,1.041191925827013920e+00
5.500000000000000722e-02,2.105699999999999818e+03,2.380000000000000000e+03,2.546034355799142759e+03,1.037847086627337712e+00,1.037690343363439238e+00
5.500000000000000722e-02,2.105699999999999818e+03,2.578000000000000000e+03,2.531697758236362006e+03,1.036568490104755380e+00,1.036246266849916831e+00
5.500000000000000722e-02,2.453800000000000182e+03,5.302999999999999545e+02,2.926396156276101010e+03,1.053553674790281169e+00,1.061582463508482066e+00
5.500000000000000722e-02,2.453800000000000182e+03,6.660000000000000000e+02,2.896425567485150168e+03,1.050370365022170516e+00,1.057488049984060652e+00
5.500000000000000722e-02,2.453800000000000182e+03,7.320000000000000000e+02,2.740903365749725253e+03,1.048798794277612023e+00,1.052270011776476721e+00
5.500000000000000722e-02,2.453800000000000182e+03,9.296999999999999318e+02,2.643740220189649790e+03,1.044330603787249956e+00,1.045761378702673827e+00
5.500000000000000722e-02,2.453800000000000182e+03,9.956000000000000227e+02,2.616987369744139414e+03,1.042963383633558561e+00,1.043912300816403294e+00
5.500000000000000722e-02,2.453800000000000182e+03,1.128000000000000000e+03,2.576144745183084524e+03,1.040428932678369778e+00,1.040696194347051184e+00
5.500000000000000722e-02,2.453800000000000182e+03,1.325000000000000000e+03,2.558570654802250374e+03,1.037172363206832371e+00,1.037257977711664170e+00
5.500000000000000722e-02,2.453800000000000182e+03,1.589000000000000000e+03,2.565910218106481807e+03,1.033654002823947593e+00,1.033963529843011209e+00
5.500000000000000722e-02,2.453800000000000182e+03,1.984000000000000000e+03,2.548499475839238585e+03,1.029761874599647964e+00,1.029947121701811463e+00
5.500000000000000722e-02,2.453800000000000182e+03,2.380000000000000000e+03,2.519502974687504320e+03,1.026987519634519064e+00,1.026876915841169691e+00
5.500000000000000722e-02,2.453800000000000182e+03,2.578000000000000000e+03,2.505853315258210841e+03,1.025893741489513733e+00,1.025667907933336842e+00
5.500000000000000722e-02,2.801900000000000091e+03,5.302999999999999545e+02,2.883400380644607139e+03,1.040066709158053548e+00,1.045985271953452811e+00
5.500000000000000722e-02,2.801900000000000091e+03,6.660000000000000000e+02,2.848597104198269335e+03,1.035142014812906908e+00,1.040025827255895541e+00
5.500000000000000722e-02,2.801900000000000091e+03,7.320000000000000000e+02,2.697061697242042555e+03,1.033120327403330485e+00,1.035438600055304637e+00
5.500000000000000722e-02,2.801900000000000091e+03,9.296999999999999318e+02,2.601680270258088967e+03,1.028227536626349137e+00,1.029124089269811471e+00
5.500000000000000722e-02,2.801900000000000091e+03,9.956000000000000227e+02,2.575834420750377831e+03,1.026911415613768419e+00,1.027496451750361306e+00
5.500000000000000722e-02,2.801900000000000091e+03,1.128000000000000000e+03,2.536785600396829068e+03,1.024635742385227699e+00,1.024796112541321857e+00
5.500000000000000722e-02,2.801900000000000091e+03,1.325000000000000000e+03,2.520969573726605631e+03,1.021964457437078533e+00,1.022014302012073328e+00
5.500000000000000722e-02,2.801900000000000091e+03,1.589000000000000000e+03,2.530026775187210660e+03,1.019328591484599533e+00,1.019503876873894654e+00
5.500000000000000722e-02,2.801900000000000091e+03,1.984000000000000000e+03,2.515848473801596356e+03,1.016649287411697022e+00,1.016751590022027418e+00
5.500000000000000722e-02,2.801900000000000091e+03,2.380000000000000000e+03,2.489875514957828727e+03,1.014861808129446485e+00,1.014801615761323106e+00
5.500000000000000722e-02,2.801900000000000091e+03,2.578000000000000000e+03,2.477490473211551944e+03,1.014181026658284690e+00,1.014058746021143209e+00
5.500000000000000722e-02,3.150000000000000000e+03,5.302999999999999545e+02,2.778610366982903088e+03,1.006978197917520079e+00,1.007971539391816940e+00
5.500000000000000722e-02,3.150000000000000000e+03,6.660000000000000000e+02,2.756458281795826224e+03,1.005628882005196179e+00,1.006385845367879339e+00
5.500000000000000722e-02,3.150000000000000000e+03,7.320000000000000000e+02,2.619073365495161397e+03,1.005147909748887125e+00,1.005497820751955818e+00
5.500000000000000722e-02,3.150000000000000000e+03,9.296999999999999318e+02,2.538772763932217913e+03,1.004112840899985093e+00,1.004240312851956363e+00
5.500000000000000722e-02,3.150000000000000000e+03,9.956000000000000227e+02,2.516786318214614312e+03,1.003860257374300513e+00,1.003942253021852249e+00
5.500000000000000722e-02,3.150000000000000000e+03,1.128000000000000000e+03,2.483987745493521288e+03,1.003445177474837857e+00,1.003467137618503591e+00
5.500000000000000722e-02,3.150000000000000000e+03,1.325000000000000000e+03,2.474057031377263684e+03,1.002989054098585076e+00,1.002995711020552516e+00
5.500000000000000722e-02,3.150000000000000000e+03,1.589000000000000000e+03,2.488054317502652793e+03,1.002567684907599066e+00,1.002590584196126233e+00
5.500000000000000722e-02,3.150000000000000000e+03,1.984000000000000000e+03,2.479787224917040476e+03,1.002164735113296512e+00,1.002177845806761392e+00
5.500000000000000722e-02,3.150000000000000000e+03,2.380000000000000000e+03,2.458222584916458345e+03,1.001908423374923363e+00,1.001900792263684670e+00
5.500000000000000722e-02,3.150000000000000000e+03,2.578000000000000000e+03,2.447535103690778669e+03,1.001813194363392556e+00,1.001797748539502431e+00
7.750000000000001332e-02,1.757599999999999909e+03,5.302999999999999545e+02,3.022719164827658460e+03,1.083924554800360207e+00,1.096524696634167961e+00
7.750000000000001332e-02,1.757599999999999909e+03,6.660000000000000000e+02,3.000578582936786006e+03,1.083654861200784802e+00,1.095514426510470374e+00
7.750000000000001332e-02,1.757599999999999909e+03,7.320000000000000000e+02,2.837444836448876686e+03,1.083424753004892382e+00,1.089333592995337607e+00
7.750000000000001332e-02,1.757599999999999909e+03,9.296999999999999318e+02,2.742703573806459644e+03,1.082309437987153178e+00,1.084907453770492358e+00
7.750000000000001332e-02,1.757599999999999909e+03,9.956000000000000227e+02,2.716328765264952381e+03,1.081805418167926414e+00,1.083539433130222163e+00
7.750000000000001332e-02,1.757599999999999909e+03,1.128000000000000000e+03,2.676091562269222777e+03,1.080631269328751864e+00,1.081072136876341405e+00
7.750000000000001332e-02,1.757599999999999909e+03,1.325000000000000000e+03,2.660759183718997065e+03,1.078599925993115605e+00,1.078685743894539861e+00
7.750000000000001332e-02,1.757599999999999909e+03,1.589000000000000000e+03,2.670849846684086970e+03,1.075632660872046342e+00,1.076250180412019031e+00
7.750000000000001332e-02,1.757599999999999909e+03,1.984000000000000000e+03,2.651607692457980193e+03,1.071255386304120094e+00,1.071617136523105085e+00
7.750000000000001332e-02,1.757599999999999909e+03,2.380000000000000000e+03,2.617882670702287214e+03,1.067337929885942005e+00,1.066973649141348623e+00
7.750000000000001332e-02,1.757599999999999909e+03,2.578000000000000000e+03,2.601777128185433867e+03,1.065596142200146090e+00,1.064930372311031714e+00
7.750000000000001332e-02,2.105699999999999818e+03,5.302999999999999545e+02,3.019444326810116763e+03,1.082903372912025430e+00,1.095336713044592347e+00
7.750000000000001332e-02,2.105699999999999818e+03,6.660000000000000000e+02,2.993130722985126795e+03,1.081298328021886190e+00,1.092795204934314812e+00
7.750000000000001332e-02,2.105699999999999818e+03,7.320000000000000000e+02,2.828670412872158522e+03,1.080295368774088161e+00,1.085964972665346862e+00
7.750000000000001332e-02,2.105699999999999818e+03,9.296999999999999318e+02,2.728161807385110023e+03,1.076745733964081797e+00,1.079155293408657679e+00
7.750000000000001332e-02,2.105699999999999818e+03,9.956000000000000227e+02,2.700067161370944632e+03,1.075462710246081643e+00,1.077052703949860080e+00
7.750000000000001332e-02,2.105699999999999818e+03,1.128000000000000000e+03,2.656716663960944970e+03,1.072849739822703263e+00,1.073245176464668882e+00
7.750000000000001332e-02,2.105699999999999818e+03,1.325000000000000000e+03,2.637189775117398767e+03,1.069055852388783423e+00,1.069130581891853948e+00
7.750000000000001332e-02,2.105699999999999818e+03,1.589000000000000000e+03,2.642784055960300975e+03,1.064420295143650552e+00,1.064940741819886405e+00
